player,buyer,seller,season_id,competition_code,country_name,premium_ratio,premium_ratio_w,hedonic_residual,pi_hedonic_pct,age,position_group,is_attacker,is_midfielder,is_defender,log_fee,log_mv,fee,market_value,revenue_sales,log_revenue,n_sales,max_sale,total_spend,n_buys,net_balance,net_transfer_record,squad_size,average_age,national_team_players,log_league_mv,in_degree,out_degree,pagerank,in_strength,out_strength,net_flow,season_id,season_2018,season_2019,season_2021,season_2022,season_2023,season_2024,season_2025
Kevin Schade,Brentford FC,Freiburg,2023,premier-league,England,0.0,0.0,-0.055038139124864216,-5.355095150071943,21.0,Attacker,1,0,0,17.034386422832473,17.034386422832473,25000000.0,25000000.0,6750000.0,15.72505321099685,3,6000000.0,72350000.0,5,-65600000.0,50060000.0,26,25.5,14,23.255374088298197,4,0,0.004360854746383254,72350000.0,0.0,-72350000.0,2023,0,0,0,0,1,0,0
Mark Flekken,Brentford FC,Freiburg,2023,premier-league,England,0.3,0.3,0.7451367724245994,110.67297371385574,30.0,Goalkeeper,0,0,0,16.380459992348886,16.118095750958314,13000000.0,10000000.0,6750000.0,15.72505321099685,3,6000000.0,72350000.0,5,-65600000.0,50060000.0,26,25.5,14,23.255374088298197,4,0,0.004360854746383254,72350000.0,0.0,-72350000.0,2023,0,0,0,0,1,0,0
Yunus Konak,Brentford FC,Sivasspor,2023,premier-league,England,1.5,1.5,0.3042922593597215,35.56653111897372,18.0,Midfielder,0,1,0,15.319588176962746,14.403297778421795,4500000.0,1800000.0,6750000.0,15.72505321099685,3,6000000.0,72350000.0,5,-65600000.0,50060000.0,26,25.5,14,23.255374088298197,4,0,0.004360854746383254,72350000.0,0.0,-72350000.0,2023,0,0,0,0,1,0,0
Hákon Valdimarsson,Brentford FC,Elfsborg,2023,premier-league,England,0.6666666666666667,0.6666666666666667,0.0520428380766802,5.342088682895407,22.0,Goalkeeper,0,0,0,14.914123179965662,14.403297778421795,3000000.0,1800000.0,6750000.0,15.72505321099685,3,6000000.0,72350000.0,5,-65600000.0,50060000.0,26,25.5,14,23.255374088298197,4,0,0.004360854746383254,72350000.0,0.0,-72350000.0,2023,0,0,0,0,1,0,0
João Pedro,Brighton & Hove Albion,Watford,2023,premier-league,England,0.06875,0.06875,0.050648117555571304,5.1952666071520825,21.0,Attacker,1,0,0,17.3477362312726,17.281246492014,34200000.0,32000000.0,188300000.0,19.053546998938057,7,116000000.0,106850000.0,5,81450000.0,63150000.0,26,27.6,15,23.255374088298197,5,0,0.00612644520286277,106850000.0,0.0,-106850000.0,2023,0,0,0,0,1,0,0
Carlos Baleba,Brighton & Hove Albion,Lille,2023,premier-league,England,4.4,4.4,1.3202785614615014,274.4464676055339,19.0,Midfielder,0,1,0,17.11134746100564,15.424948670398354,27000000.0,5000000.0,188300000.0,19.053546998938057,7,116000000.0,106850000.0,5,81450000.0,63150000.0,26,27.6,15,23.255374088298197,5,0,0.00612644520286277,106850000.0,0.0,-106850000.0,2023,0,0,0,0,1,0,0
Bart Verbruggen,Brighton & Hove Albion,RSC Anderlecht,2023,premier-league,England,1.0,1.0,0.33932097782790294,40.39939521762934,20.0,Goalkeeper,0,0,0,16.811242881518265,16.118095750958314,20000000.0,10000000.0,188300000.0,19.053546998938057,7,116000000.0,106850000.0,5,81450000.0,63150000.0,26,27.6,15,23.255374088298197,5,0,0.00612644520286277,106850000.0,0.0,-106850000.0,2023,0,0,0,0,1,0,0
Igor Julio,Brighton & Hove Albion,Fiorentina,2023,premier-league,England,0.6499999999999999,0.6499999999999999,0.6874634689880263,98.86649394759355,25.0,Defender,0,0,1,16.61887099947687,16.118095750958314,16500000.0,10000000.0,188300000.0,19.053546998938057,7,116000000.0,106850000.0,5,81450000.0,63150000.0,26,27.6,15,23.255374088298197,5,0,0.00612644520286277,106850000.0,0.0,-106850000.0,2023,0,0,0,0,1,0,0
Valentín Barco,Brighton & Hove Albion,Boca Juniors,2023,premier-league,England,-0.2961538461538461,-0.2961538461538461,-0.5655992944882158,-43.198039311849776,19.0,Midfielder,0,1,0,16.029264546541317,16.380459992348886,9150000.0,13000000.0,188300000.0,19.053546998938057,7,116000000.0,106850000.0,5,81450000.0,63150000.0,26,27.6,15,23.255374088298197,5,0,0.00612644520286277,106850000.0,0.0,-106850000.0,2023,0,0,0,0,1,0,0
Zeki Amdouni,Burnley FC,Basel,2023,premier-league,England,0.8600000000000001,0.8600000000000001,0.5037092571113746,65.48482161353408,22.0,Attacker,1,0,0,16.73867219244687,16.118095750958314,18600000.0,10000000.0,2300000.0,14.648420115681892,1,2300000.0,111050000.0,10,-108750000.0,-91500000.0,29,27.8,12,23.255374088298197,10,0,0.008412221778519975,111050000.0,0.0,-111050000.0,2023,0,0,0,0,1,0,0
James Trafford,Burnley FC,Man City,2023,premier-league,England,0.1533333333333333,0.1533333333333333,-0.14678999238767787,-13.65247120526092,20.0,Goalkeeper,0,0,0,16.666217117271472,16.52356082573315,17300000.0,15000000.0,2300000.0,14.648420115681892,1,2300000.0,111050000.0,10,-108750000.0,-91500000.0,29,27.8,12,23.255374088298197,10,0,0.008412221778519975,111050000.0,0.0,-111050000.0,2023,0,0,0,0,1,0,0
Aaron Ramsey,Burnley FC,Aston Villa U21,2023,premier-league,England,2.29,2.29,0.9084270647983992,148.04181498968978,20.0,Midfielder,0,1,0,16.61583609596593,15.424948670398354,16450000.0,5000000.0,2300000.0,14.648420115681892,1,2300000.0,111050000.0,10,-108750000.0,-91500000.0,29,27.8,12,23.255374088298197,10,0,0.008412221778519975,111050000.0,0.0,-111050000.0,2023,0,0,0,0,1,0,0
Jordan Beyer,Burnley FC,Mönchengladbach,2023,premier-league,England,-0.0625,-0.0625,0.029457281050447648,2.9895440533476814,23.0,Defender,0,0,1,16.52356082573315,16.588099342704055,15000000.0,16000000.0,2300000.0,14.648420115681892,1,2300000.0,111050000.0,10,-108750000.0,-91500000.0,29,27.8,12,23.255374088298197,10,0,0.008412221778519975,111050000.0,0.0,-111050000.0,2023,0,0,0,0,1,0,0
Sander Berge,Burnley FC,Sheff Utd,2023,premier-league,England,-0.305,-0.305,-0.007888210762992287,-0.7857181034055971,25.0,Midfielder,0,1,0,16.447399470043365,16.811242881518265,13900000.0,20000000.0,2300000.0,14.648420115681892,1,2300000.0,111050000.0,10,-108750000.0,-91500000.0,29,27.8,12,23.255374088298197,10,0,0.008412221778519975,111050000.0,0.0,-111050000.0,2023,0,0,0,0,1,0,0
Wilson Odobert,Burnley FC,Troyes,2023,premier-league,England,1.0,1.0,0.16053140087134565,17.41346584507093,18.0,Attacker,1,0,0,16.300417291085605,15.607270193858982,12000000.0,6000000.0,2300000.0,14.648420115681892,1,2300000.0,111050000.0,10,-108750000.0,-91500000.0,29,27.8,12,23.255374088298197,10,0,0.008412221778519975,111050000.0,0.0,-111050000.0,2023,0,0,0,0,1,0,0
Dara O'Shea,Burnley FC,West Brom,2023,premier-league,England,0.56,0.56,0.4376559957299353,54.90720374383542,24.0,Defender,0,0,1,15.86963441986494,15.424948670398354,7800000.0,5000000.0,2300000.0,14.648420115681892,1,2300000.0,111050000.0,10,-108750000.0,-91500000.0,29,27.8,12,23.255374088298197,10,0,0.008412221778519975,111050000.0,0.0,-111050000.0,2023,0,0,0,0,1,0,0
Michael Obafemi,Burnley FC,Swansea,2023,premier-league,England,-0.1999999999999999,-0.1999999999999999,-0.45006879152091805,-36.241576804751176,22.0,Attacker,1,0,0,15.201805169084134,15.424948670398354,4000000.0,5000000.0,2300000.0,14.648420115681892,1,2300000.0,111050000.0,10,-108750000.0,-91500000.0,29,27.8,12,23.255374088298197,10,0,0.008412221778519975,111050000.0,0.0,-111050000.0,2023,0,0,0,0,1,0,0
Hannes Delcroix,Burnley FC,RSC Anderlecht,2023,premier-league,England,0.5,0.5,0.25294631218325137,28.781425859970454,24.0,Defender,0,0,1,14.914123179965662,14.508658238524095,3000000.0,2000000.0,2300000.0,14.648420115681892,1,2300000.0,111050000.0,10,-108750000.0,-91500000.0,29,27.8,12,23.255374088298197,10,0,0.008412221778519975,111050000.0,0.0,-111050000.0,2023,0,0,0,0,1,0,0
Luca Koleosho,Burnley FC,RCD Espanyol B,2023,premier-league,England,2.0,2.0,0.2814999404496419,32.511606101583325,18.0,Attacker,1,0,0,14.914123179965662,13.815511557963774,3000000.0,1000000.0,2300000.0,14.648420115681892,1,2300000.0,111050000.0,10,-108750000.0,-91500000.0,29,27.8,12,23.255374088298197,10,0,0.008412221778519975,111050000.0,0.0,-111050000.0,2023,0,0,0,0,1,0,0
Moisés Caicedo,Chelsea FC,Brighton,2023,premier-league,England,0.5466666666666666,0.5466666666666666,0.6672865914954009,94.89418800309429,21.0,Midfielder,0,1,0,18.569100757691327,18.132998684833918,116000000.0,75000000.0,264600000.0,19.393729813424418,9,75000000.0,448100000.0,10,-183500000.0,-4900000.0,31,23.7,15,23.255374088298197,9,0,0.006520616494140459,448100000.0,0.0,-448100000.0,2023,0,0,0,0,1,0,0
Roméo Lavia,Chelsea FC,Southampton,2023,premier-league,England,0.940625,0.940625,0.5916333787272592,80.69374429440373,19.0,Midfielder,0,1,0,17.944256563006768,17.281246492014,62100000.0,32000000.0,264600000.0,19.393729813424418,9,75000000.0,448100000.0,10,-183500000.0,-4900000.0,31,23.7,15,23.255374088298197,9,0,0.006520616494140459,448100000.0,0.0,-448100000.0,2023,0,0,0,0,1,0,0
Christopher Nkunku,Chelsea FC,Leipzig,2023,premier-league,England,-0.25,-0.25,0.17660470369689563,19.315935225553325,25.0,Attacker,1,0,0,17.909855136853043,18.197537205138154,60000000.0,80000000.0,264600000.0,19.393729813424418,9,75000000.0,448100000.0,10,-183500000.0,-4900000.0,31,23.7,15,23.255374088298197,9,0,0.006520616494140459,448100000.0,0.0,-448100000.0,2023,0,0,0,0,1,0,0
Cole Palmer,Chelsea FC,Man City,2023,premier-league,England,1.6111111111111112,1.6111111111111112,0.9643623626642288,162.31146179353865,21.0,Midfielder,0,1,0,17.665658180950928,16.705882371415992,47000000.0,18000000.0,264600000.0,19.393729813424418,9,75000000.0,448100000.0,10,-183500000.0,-4900000.0,31,23.7,15,23.255374088298197,9,0,0.006520616494140459,448100000.0,0.0,-448100000.0,2023,0,0,0,0,1,0,0
Axel Disasi,Chelsea FC,Monaco,2023,premier-league,England,0.5,0.5,0.7665913026874378,115.2416852633849,25.0,Defender,0,0,1,17.622173069956816,17.216707972959764,45000000.0,30000000.0,264600000.0,19.393729813424418,9,75000000.0,448100000.0,10,-183500000.0,-4900000.0,31,23.7,15,23.255374088298197,9,0,0.006520616494140459,448100000.0,0.0,-448100000.0,2023,0,0,0,0,1,0,0
Nicolas Jackson,Chelsea FC,Villarreal,2023,premier-league,England,0.2333333333333334,0.2333333333333334,0.2672913255194942,30.642099548905442,22.0,Attacker,1,0,0,17.426428497635523,17.216707972959764,37000000.0,30000000.0,264600000.0,19.393729813424418,9,75000000.0,448100000.0,10,-183500000.0,-4900000.0,31,23.7,15,23.255374088298197,9,0,0.006520616494140459,448100000.0,0.0,-448100000.0,2023,0,0,0,0,1,0,0
Lesley Ugochukwu,Chelsea FC,Stade Rennais,2023,premier-league,England,2.0,2.0,0.8258209180837,128.37548801964803,19.0,Midfielder,0,1,0,17.11134746100564,16.012735246411598,27000000.0,9000000.0,264600000.0,19.393729813424418,9,75000000.0,448100000.0,10,-183500000.0,-4900000.0,31,23.7,15,23.255374088298197,9,0,0.006520616494140459,448100000.0,0.0,-448100000.0,2023,0,0,0,0,1,0,0
Robert Sánchez,Chelsea FC,Brighton,2023,premier-league,England,0.0454545454545454,0.0454545454545454,0.2341164423444262,26.379165699674978,25.0,Goalkeeper,0,0,0,16.951004817371683,16.906553056777135,23000000.0,22000000.0,264600000.0,19.393729813424418,9,75000000.0,448100000.0,10,-183500000.0,-4900000.0,31,23.7,15,23.255374088298197,9,0,0.006520616494140459,448100000.0,0.0,-448100000.0,2023,0,0,0,0,1,0,0
Djordje Petrovic,Chelsea FC,New England,2023,premier-league,England,1.6666666666666663,1.6666666666666663,0.796873562771184,121.8593949022741,23.0,Goalkeeper,0,0,0,16.588099342704055,15.607270193858982,16000000.0,6000000.0,264600000.0,19.393729813424418,9,75000000.0,448100000.0,10,-183500000.0,-4900000.0,31,23.7,15,23.255374088298197,9,0,0.006520616494140459,448100000.0,0.0,-448100000.0,2023,0,0,0,0,1,0,0
Ângelo,Chelsea FC,Santos,2023,premier-league,England,0.1538461538461537,0.1538461538461537,-0.2667475498637266,-23.41336218170952,18.0,Attacker,1,0,0,16.52356082573315,16.380459992348886,15000000.0,13000000.0,264600000.0,19.393729813424418,9,75000000.0,448100000.0,10,-183500000.0,-4900000.0,31,23.7,15,23.255374088298197,9,0,0.006520616494140459,448100000.0,0.0,-448100000.0,2023,0,0,0,0,1,0,0
Adam Wharton,Crystal Palace,Blackburn,2023,premier-league,England,1.11,1.11,0.4906257715650746,63.33380457234148,19.0,Midfielder,0,1,0,16.86478364583966,16.118095750958314,21100000.0,10000000.0,0.0,0.0,0,0.0,67800000.0,5,-67800000.0,-47850000.0,28,26.5,19,23.255374088298197,5,0,0.00466442832477241,67800000.0,0.0,-67800000.0,2023,0,0,0,0,1,0,0
Matheus França,Crystal Palace,Flamengo,2023,premier-league,England,1.2222222222222223,1.2222222222222223,0.5257163385963253,69.16702816270242,19.0,Midfielder,0,1,0,16.811242881518265,16.012735246411598,20000000.0,9000000.0,0.0,0.0,0,0.0,67800000.0,5,-67800000.0,-47850000.0,28,26.5,19,23.255374088298197,5,0,0.00466442832477241,67800000.0,0.0,-67800000.0,2023,0,0,0,0,1,0,0
Dean Henderson,Crystal Palace,Man Utd,2023,premier-league,England,-0.0277777777777777,-0.0277777777777777,0.21329112184054821,23.774495019648278,26.0,Goalkeeper,0,0,0,16.677711496036597,16.705882371415992,17500000.0,18000000.0,0.0,0.0,0,0.0,67800000.0,5,-67800000.0,-47850000.0,28,26.5,19,23.255374088298197,5,0,0.00466442832477241,67800000.0,0.0,-67800000.0,2023,0,0,0,0,1,0,0
Daniel Muñoz,Crystal Palace,Genk,2023,premier-league,England,-0.1999999999999999,-0.1999999999999999,0.13086443090847766,13.981326731088583,27.0,Defender,0,0,1,15.894952224644102,16.118095750958314,8000000.0,10000000.0,0.0,0.0,0,0.0,67800000.0,5,-67800000.0,-47850000.0,28,26.5,19,23.255374088298197,5,0,0.00466442832477241,67800000.0,0.0,-67800000.0,2023,0,0,0,0,1,0,0
Rob Holding,Crystal Palace,Arsenal,2023,premier-league,England,-0.85,-0.85,-1.5785421168088831,-79.37245316013227,27.0,Defender,0,0,1,13.997832948091215,15.894952224644102,1200000.0,8000000.0,0.0,0.0,0,0.0,67800000.0,5,-67800000.0,-47850000.0,28,26.5,19,23.255374088298197,5,0,0.00466442832477241,67800000.0,0.0,-67800000.0,2023,0,0,0,0,1,0,0
Beto,Everton FC,Udinese,2023,premier-league,England,0.0,0.0,0.27960133438156376,32.260244817088825,25.0,Attacker,1,0,0,17.034386422832473,17.034386422832473,25000000.0,25000000.0,82800000.0,18.231938631432783,6,30000000.0,37500000.0,2,45300000.0,-117150000.0,25,26.8,11,23.255374088298197,2,0,0.0024764191714708853,37500000.0,0.0,-37500000.0,2023,0,0,0,0,1,0,0
Youssef Chermiti,Everton FC,Sporting,2023,premier-league,England,3.166666666666667,3.166666666666667,0.8681021790840244,138.2385483431205,19.0,Attacker,1,0,0,16.341239282272525,14.914123179965662,12500000.0,3000000.0,82800000.0,18.231938631432783,6,30000000.0,37500000.0,2,45300000.0,-117150000.0,25,26.8,11,23.255374088298197,2,0,0.0024764191714708853,37500000.0,0.0,-37500000.0,2023,0,0,0,0,1,0,0
Alex Iwobi,Fulham FC,Everton,2023,premier-league,England,-0.0821428571428571,-0.0821428571428571,0.3792019187531004,46.11180593069266,27.0,Attacker,1,0,0,17.062001588775953,17.147715103853763,25700000.0,28000000.0,52600000.0,17.778226696719344,1,52600000.0,68470000.0,5,-15870000.0,-56400000.0,24,28.3,12,23.255374088298197,5,0,0.002335080878248462,68470000.0,0.0,-68470000.0,2023,0,0,0,0,1,0,0
Calvin Bassey,Fulham FC,Ajax,2023,premier-league,England,0.5,0.5,0.48921343840824605,63.103285326258664,23.0,Defender,0,0,1,16.929025911619092,16.52356082573315,22500000.0,15000000.0,52600000.0,17.778226696719344,1,52600000.0,68470000.0,5,-15870000.0,-56400000.0,24,28.3,12,23.255374088298197,5,0,0.002335080878248462,68470000.0,0.0,-68470000.0,2023,0,0,0,0,1,0,0
Timothy Castagne,Fulham FC,Leicester,2023,premier-league,England,-0.48,-0.48,-0.1544295596319749,-14.30961587934444,27.0,Defender,0,0,1,16.380459992348886,17.034386422832473,13000000.0,25000000.0,52600000.0,17.778226696719344,1,52600000.0,68470000.0,5,-15870000.0,-56400000.0,24,28.3,12,23.255374088298197,5,0,0.002335080878248462,68470000.0,0.0,-68470000.0,2023,0,0,0,0,1,0,0
Raúl Jiménez,Fulham FC,Wolves,2023,premier-league,England,0.0666666666666666,0.0666666666666666,0.703160971638134,102.01285157205456,32.0,Attacker,1,0,0,15.671808704579888,15.607270193858982,6400000.0,6000000.0,52600000.0,17.778226696719344,1,52600000.0,68470000.0,5,-15870000.0,-56400000.0,24,28.3,12,23.255374088298197,5,0,0.002335080878248462,68470000.0,0.0,-68470000.0,2023,0,0,0,0,1,0,0
Steven Benda,Fulham FC,Swansea,2023,premier-league,England,1.1749999999999998,1.1749999999999998,0.24674692608845206,27.985558552918533,24.0,Goalkeeper,0,0,0,13.676249640055394,12.899222326086994,870000.0,400000.0,52600000.0,17.778226696719344,1,52600000.0,68470000.0,5,-15870000.0,-56400000.0,24,28.3,12,23.255374088298197,5,0,0.002335080878248462,68470000.0,0.0,-68470000.0,2023,0,0,0,0,1,0,0
Dominik Szoboszlai,Liverpool FC,Leipzig,2023,premier-league,England,0.3999999999999999,0.3999999999999999,0.5869367448813421,79.84708144207558,22.0,Midfielder,0,1,0,18.064005814299346,17.72753358339242,70000000.0,50000000.0,60700000.0,17.921454272504192,2,46700000.0,172000000.0,4,-111300000.0,-261850000.0,28,26.1,18,23.255374088298197,4,0,0.0034645717683621556,172000000.0,0.0,-172000000.0,2023,0,0,0,0,1,0,0
Alexis Mac Allister,Liverpool FC,Brighton,2023,premier-league,England,-0.3538461538461538,-0.3538461538461538,0.022724885107216153,2.298506296379532,24.0,Midfielder,0,1,0,17.553180200057167,17.989897843244528,42000000.0,65000000.0,60700000.0,17.921454272504192,2,46700000.0,172000000.0,4,-111300000.0,-261850000.0,28,26.1,18,23.255374088298197,4,0,0.0034645717683621556,172000000.0,0.0,-172000000.0,2023,0,0,0,0,1,0,0
Ryan Gravenberch,Liverpool FC,Bayern Munich,2023,premier-league,England,0.3333333333333332,0.3333333333333332,0.37337766277630635,45.26328580415524,21.0,Midfielder,0,1,0,17.50439003707821,17.216707972959764,40000000.0,30000000.0,60700000.0,17.921454272504192,2,46700000.0,172000000.0,4,-111300000.0,-261850000.0,28,26.1,18,23.255374088298197,4,0,0.0034645717683621556,172000000.0,0.0,-172000000.0,2023,0,0,0,0,1,0,0
Wataru Endo,Liverpool FC,Stuttgart,2023,premier-league,England,2.076923076923077,2.076923076923077,1.7197265867746125,458.30030683981295,30.0,Midfielder,0,1,0,16.811242881518265,15.687312888712007,20000000.0,6500000.0,60700000.0,17.921454272504192,2,46700000.0,172000000.0,4,-111300000.0,-261850000.0,28,26.1,18,23.255374088298197,4,0,0.0034645717683621556,172000000.0,0.0,-172000000.0,2023,0,0,0,0,1,0,0
Ryan Giles,Luton Town,Wolves,2023,premier-league,England,-0.35,-0.35,-0.42814354574121793,-34.8282182039137,23.0,Defender,0,0,1,15.581952390148196,16.012735246411598,5850000.0,9000000.0,300000.0,12.611541086966115,1,300000.0,25900000.0,8,-25600000.0,12950000.0,26,27.1,5,23.255374088298197,8,0,0.006642188627223596,25900000.0,0.0,-25900000.0,2023,0,0,0,0,1,0,0
Tahith Chong,Luton Town,Birmingham,2023,premier-league,England,0.46875,0.46875,0.2820692585033555,32.58706365446251,23.0,Midfielder,0,1,0,15.363073279446223,14.978661680269907,4700000.0,3200000.0,300000.0,12.611541086966115,1,300000.0,25900000.0,8,-25600000.0,12950000.0,26,27.1,5,23.255374088298197,8,0,0.006642188627223596,25900000.0,0.0,-25900000.0,2023,0,0,0,0,1,0,0
Mads Andersen,Luton Town,Barnsley,2023,premier-league,England,0.75,0.75,0.490756812768085,63.355234099467104,25.0,Defender,0,0,1,15.068273812173887,14.508658238524095,3500000.0,2000000.0,300000.0,12.611541086966115,1,300000.0,25900000.0,8,-25600000.0,12950000.0,26,27.1,5,23.255374088298197,8,0,0.006642188627223596,25900000.0,0.0,-25900000.0,2023,0,0,0,0,1,0,0
Jacob Brown,Luton Town,Stoke City,2023,premier-league,England,-0.5166666666666666,-0.5166666666666666,-0.6740451717937752,-49.035727648343794,25.0,Attacker,1,0,0,14.88022163978423,15.607270193858982,2900000.0,6000000.0,300000.0,12.611541086966115,1,300000.0,25900000.0,8,-25600000.0,12950000.0,26,27.1,5,23.255374088298197,8,0,0.006642188627223596,25900000.0,0.0,-25900000.0,2023,0,0,0,0,1,0,0
Thomas Kaminski,Luton Town,Blackburn,2023,premier-league,England,0.3181818181818181,0.3181818181818181,0.5186121889279853,67.96953258461129,30.0,Goalkeeper,0,0,0,14.88022163978423,14.603968372873895,2900000.0,2200000.0,300000.0,12.611541086966115,1,300000.0,25900000.0,8,-25600000.0,12950000.0,26,27.1,5,23.255374088298197,8,0,0.006642188627223596,25900000.0,0.0,-25900000.0,2023,0,0,0,0,1,0,0
Marvelous Nakamba,Luton Town,Aston Villa,2023,premier-league,England,-0.275,-0.275,0.11346413181120774,12.015175676850266,29.0,Midfielder,0,1,0,14.88022163978423,15.201805169084134,2900000.0,4000000.0,300000.0,12.611541086966115,1,300000.0,25900000.0,8,-25600000.0,12950000.0,26,27.1,5,23.255374088298197,8,0,0.006642188627223596,25900000.0,0.0,-25900000.0,2023,0,0,0,0,1,0,0
Daiki Hashioka,Luton Town,Sint-Truiden,2023,premier-league,England,0.0,0.0,-0.15251862925831539,-14.14571609335299,24.0,Defender,0,0,1,14.508658238524095,14.508658238524095,2000000.0,2000000.0,300000.0,12.611541086966115,1,300000.0,25900000.0,8,-25600000.0,12950000.0,26,27.1,5,23.255374088298197,8,0,0.006642188627223596,25900000.0,0.0,-25900000.0,2023,0,0,0,0,1,0,0
Tom Holmes,Luton Town,Reading,2023,premier-league,England,-0.6714285714285715,-0.6714285714285715,-1.260323007655872,-71.64377577828438,23.0,Defender,0,0,1,13.955273369904273,15.068273812173887,1150000.0,3500000.0,300000.0,12.611541086966115,1,300000.0,25900000.0,8,-25600000.0,12950000.0,26,27.1,5,23.255374088298197,8,0,0.006642188627223596,25900000.0,0.0,-25900000.0,2023,0,0,0,0,1,0,0
Josko Gvardiol,Manchester City,Leipzig,2023,premier-league,England,0.1999999999999999,0.1999999999999999,0.3542972067358221,42.51787029829086,21.0,Defender,0,0,1,18.31532023940565,18.132998684833918,90000000.0,75000000.0,131800000.0,18.696796187619935,5,47000000.0,259600000.0,5,-127800000.0,-199520000.0,27,26.1,22,23.255374088298197,5,0,0.003488105366419216,259600000.0,0.0,-259600000.0,2023,0,0,0,0,1,0,0
